source,url,as_tokens,as_ttr,as_mattr,ls_tokens,ls_ttr,ls_mattr
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/marketing/eine-bruecke-muss-immer-ueber-etwas-drueber-gehen,249,0.6184738955823293,0.8035,241,0.5020746887966805,0.6992708333333333
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/frei-arbeiten/leichte-sprache-diese-rechnung-bezahlen-wir-nicht,207,0.6135265700483091,0.7975949367088607,232,0.40948275862068967,0.6830601092896175
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/wie-wollen-wir-leben/der-richter-soll-die-kinder-nur-ganz-selten-schlagen,79,0.7341772151898734,0.7746666666666666,82,0.5853658536585366,0.6454545454545455
stuttgart,https://www.stuttgart.de/leben/gesundheit/vorsorge/suchtpraevention?sp%3Aout=easy,594,0.4764309764309764,0.7702385321100917,668,0.33083832335329344,0.6805815831987077
stuttgart,https://www.stuttgart.de/organigramm/leistungen/wohnsitz-anmelden-als-hauptwohnsitz?sp%3Aout=easy,3311,0.11839323467230443,0.7811036174126303,881,0.24290578887627695,0.6604567307692307
stuttgart,https://www.stuttgart.de/organigramm/leistungen/reisepass-beantragen-erstmalig-oder-nach-ablauf?sp%3Aout=easy,3209,0.10906824555936429,0.7789556962025317,928,0.2704741379310345,0.6430716723549488
stuttgart,https://www.stuttgart.de/organigramm/leistungen/ehefaehigkeitszeugnis-ausstellung-beantragen?sp%3Aout=easy,1097,0.31175934366453967,0.730381679389313,493,0.35699797160243407,0.6824774774774774
stuttgart,https://www.stuttgart.de/organigramm/leistungen/wohnsitz-ummelden-innerhalb-von-stuttgart?sp%3Aout=easy,2895,0.11778929188255613,0.782839072382291,786,0.2862595419847328,0.6666214382632293
stuttgart,https://www.stuttgart.de/organigramm/leistungen/eingliederungshilfe-fuer-menschen-mit-behinderung?sp%3Aout=easy,491,0.4745417515274949,0.7626244343891402,762,0.30577427821522307,0.6830575035063113
stuttgart,https://www.stuttgart.de/leben/soziales/sozialplanung/?sp%3Aout=easy,2143,0.33457769482034533,0.7609073543457497,304,0.4440789473684211,0.723843137254902
stuttgart,https://www.stuttgart.de/leben/gesundheit/gesundheitsberatung/?sp%3Aout=easy,205,0.6292682926829268,0.8293589743589743,143,0.6223776223776224,0.7874468085106383
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/senioren/buergerservice-leben-im-alter?sp%3Aout=easy,623,0.4510433386837881,0.7805226480836237,330,0.4090909090909091,0.6710320284697509
stuttgart,https://www.stuttgart.de/leben/sport/sportprogramme/bewegt-und-aktiv?sp%3Aout=easy,855,0.41637426900584795,0.760074441687345,693,0.329004329004329,0.7074534161490683
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/die-beauftragte-fuer-menschen-mit-behinderung/inklusion-teilhabe?sp%3Aout=easy,415,0.4771084337349398,0.7836065573770492,622,0.3360128617363344,0.6760558464223385
stuttgart,https://www.stuttgart.de/organigramm/leistungen/reisepass-beantragen-vorlaeufig?sp%3Aout=easy,3139,0.10990761388977381,0.779411003236246,339,0.45427728613569324,0.6973793103448276
stuttgart,https://www.stuttgart.de/leben/soziales/beratung-und-hilfe/rechtliche-betreuung/?sp%3Aout=easy,311,0.49517684887459806,0.7809160305343511,633,0.26224328593996843,0.6372602739726028
stuttgart,https://www.stuttgart.de/organigramm/leistungen/eheschliessung-anmelden?sp%3Aout=easy,1404,0.29914529914529914,0.7267306273062731,997,0.26479438314944836,0.6666455696202532
stuttgart,https://www.stuttgart.de/leben/wohnen/foerderung-und-wohnungshilfe/sozialmietwohnungen?sp%3Aout=easy,336,0.5595238095238095,0.7779790940766551,483,0.3747412008281574,0.6976497695852534
stuttgart,https://www.stuttgart.de/leben/gesundheit/vorsorge/?sp%3Aout=easy,133,0.6917293233082706,0.8709523809523809,146,0.5342465753424658,0.7478350515463918
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/die-beauftragte-fuer-menschen-mit-behinderung?sp%3Aout=easy,482,0.4170124481327801,0.7164434180138569,661,0.3146747352496218,0.6844771241830065
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/senioren/gesund-aelter-werden?sp%3Aout=easy,651,0.445468509984639,0.7698006644518273,793,0.31651954602774274,0.7046505376344085
stuttgart,https://www.stuttgart.de/leben/soziales/beratung-und-hilfe/?sp%3Aout=easy,794,0.36397984886649876,0.7452348993288591,723,0.2946058091286307,0.6722551928783383
stuttgart,https://www.stuttgart.de/leben/wohnen/foerderung-und-wohnungshilfe/seniorenmietwohnungen?sp%3Aout=easy,166,0.7048192771084337,0.8097435897435897,206,0.5339805825242718,0.6903184713375796
stuttgart,https://www.stuttgart.de/leben/soziales/generationenhaus?sp%3Aout=easy,299,0.44481605351170567,0.69816,248,0.45161290322580644,0.6624120603015075
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/politik-von-menschen-mit-behinderung/beirat-inklusion?sp%3Aout=easy,197,0.4213197969543147,0.6647297297297297,254,0.39763779527559057,0.623609756097561
stuttgart,https://www.stuttgart.de/organigramm/leistungen/lebenspartnerschaft-umwandlung-in-eine-ehe-beantragen?sp%3Aout=easy,1079,0.3030583873957368,0.7149708737864078,416,0.38461538461538464,0.6644141689373297
stuttgart,https://www.stuttgart.de/leben/soziales/soziale-leistungen/?sp%3Aout=easy,583,0.3876500857632933,0.6608988764044944,672,0.3080357142857143,0.6851685393258428
stuttgart,https://www.stuttgart.de/leben/arbeit/arbeitsuchende/hilfe-beim-wiedereinstieg?sp%3Aout=easy,416,0.4519230769230769,0.748065395095368,633,0.31911532385466035,0.6895205479452055
stuttgart,https://www.stuttgart.de/organigramm/leistungen/personalausweis-beantragen-erstmalig-oder-nach-ablauf?sp%3Aout=easy,3505,0.12325249643366619,0.7738599537037038,1217,0.2695152013147083,0.6628595890410959
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/chancengleichheit/hilfe-bei-gewalt/gewalt-in-haeuslicher-pflege?sp%3Aout=easy,198,0.6111111111111112,0.8375838926174497,500,0.348,0.6898447893569845
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/beratungsangebote-fuer-menschen-mit-behinderung/?sp%3Aout=easy,1244,0.34485530546623794,0.6948117154811715,595,0.3865546218487395,0.720989010989011
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/heiraten/eheschliessung?sp%3Aout=easy,892,0.2858744394618834,0.7199288256227758,195,0.517948717948718,0.7156164383561644
stuttgart,https://www.stuttgart.de/organigramm/leistungen/schwerbehinderten-ausweis-beantragen?sp%3Aout=easy,351,0.5897435897435898,0.7879470198675497,693,0.34054834054834054,0.6748757763975155
stuttgart,https://www.stuttgart.de/service/behoerdennummer-115/?sp%3Aout=easy,230,0.5956521739130435,0.8531491712707183,362,0.43646408839779005,0.7269009584664538
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/politik-von-menschen-mit-behinderung/?sp%3Aout=easy,272,0.46691176470588236,0.7215246636771301,388,0.29381443298969073,0.6076106194690265
