source,as_url,ls_url,as_word_count,ls_word_count,sim_128,sim_256,sim_512,sim_1024,sim_8192
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/laktoseintoleranz-milchzucker-unvertraeglichkeit-738977.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/laktose-intoleranz-1098199.html,1951,780,0.759663462638855,0.856415867805481,0.8549098372459412,0.8658971190452576,0.9017771482467651
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/gallensteine-behandlung-nicht-immer-noetig-735451.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/gallensteine-769771.html,2081,603,0.5331394672393799,0.6673990488052368,0.8069223165512085,0.844098687171936,0.8320605754852295
apotheken,https://www.apotheken-umschau.de/therapie/erste-hilfe/bei-kindern/was-tun-bei-vergiftungen-790123.html,https://www.apotheken-umschau.de/einfache-sprache/erste-hilfe/vergiftungen-800827.html,487,618,0.512507438659668,0.6509881019592285,0.6131711006164551,0.7428042888641357,0.7428042888641357
apotheken,https://www.bundesgesundheitsministerium.de/service/begriffe-von-a-z/c/chronisch-kranke-menschen.html,https://www.apotheken-umschau.de/einfache-sprache/wegweiser-gesundheitssystem/disease-management-programme-1247821.html,517,441,0.28751295804977417,0.33548498153686523,0.5743491053581238,0.6276918649673462,0.6276918649673462
apotheken,https://www.apotheken-umschau.de/medikamente/heilpflanzen/cayennepfeffer-hilfreich-gegen-schmerzen-735803.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/cayennepfeffer-769889.html,373,390,0.687235951423645,0.8043830394744873,0.8705472946166992,0.8661361932754517,0.8661361932754517
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/adipositas-733691.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/adipositas-769803.html,1205,894,0.7953441739082336,0.8760992288589478,0.8333299160003662,0.8413589000701904,0.8420882225036621
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/zahnkrankheiten/zahnwurzelentzuendung-743571.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/zahnwurzel-entzuendung-1119187.html,1527,642,0.5609982013702393,0.670538604259491,0.7579113245010376,0.8085011839866638,0.7933545708656311
apotheken,https://www.apotheken-umschau.de/therapie/erste-hilfe/erste-hilfe-wunden-richtig-versorgen-766065.html,https://www.apotheken-umschau.de/einfache-sprache/erste-hilfe/wunden-richtig-versorgen-788179.html,817,927,0.6813468933105469,0.783341646194458,0.8124685287475586,0.9038507342338562,0.9080859422683716
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/nagelbettentzuendung-symptome-und-behandlung-738987.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/nagelbett-entzuendung-722761.html,1605,861,0.7232177257537842,0.7962608933448792,0.8766382932662964,0.9060889482498169,0.9174631834030151
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/rueckenschmerzen-was-hilft-734999.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/spezifische-rueckenschmerzen-912043.html,2002,507,0.5953377485275269,0.7018178105354309,0.7438996434211731,0.7561261653900146,0.693656325340271
apotheken,https://www.apotheken-umschau.de/therapie/therapiearten/wadenwickel-richtig-anwenden-so-geht-s-743397.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/wadenwickel-1120431.html,970,661,0.7329138517379761,0.7221669554710388,0.7140625715255737,0.899360179901123,0.9010117650032043
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/rueckenschmerzen-was-hilft-734999.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/nicht-spezifische-rueckenschmerzen-906943.html,2002,590,0.5440848469734192,0.6471289396286011,0.7225093841552734,0.6835277080535889,0.7385428547859192
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/augenkrankheiten/grauer-star-linsentruebung-katarakt-symptome-operation-733619.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/grauer-star-1100087.html,1054,827,0.864038348197937,0.88480544090271,0.881921648979187,0.8579639792442322,0.8349688053131104
